"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Minecraft","minecraft:cobblestone_wall",375,"Cobblestone Wall","minecraft:cobblestone_wall_from_cobblestone_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:walls"
"Minecraft","minecraft:comparator",639,"Redstone Comparator","minecraft:comparator",""
"Minecraft","minecraft:compass",888,"Compass","minecraft:compass","minecraft:compasses"
"Minecraft","minecraft:composter",1153,"Composter","minecraft:composter","c:villager_job_sites"
"Minecraft","minecraft:conduit",598,"Conduit","minecraft:conduit",""
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef_from_campfire_cooking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef_from_smoking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken_from_campfire_cooking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken_from_smoking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod","dynamiccrosshair:usable, spectrum:water_meats, forge:cooked_fishes, c:foods, c:cooked_fish, minecraft:fishes"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod_from_campfire_cooking","dynamiccrosshair:usable, spectrum:water_meats, forge:cooked_fishes, c:foods, c:cooked_fish, minecraft:fishes"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod_from_smoking","dynamiccrosshair:usable, spectrum:water_meats, forge:cooked_fishes, c:foods, c:cooked_fish, minecraft:fishes"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton_from_campfire_cooking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton_from_smoking","spectrum:common_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop","c:foods, dynamiccrosshair:usable, minecraft:piglin_food, spectrum:lean_meats"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop_from_campfire_cooking","c:foods, dynamiccrosshair:usable, minecraft:piglin_food, spectrum:lean_meats"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop_from_smoking","c:foods, dynamiccrosshair:usable, minecraft:piglin_food, spectrum:lean_meats"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit","spectrum:lean_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit_from_campfire_cooking","spectrum:lean_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit_from_smoking","spectrum:lean_meats, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon","forge:cooked_fishes, dynamiccrosshair:usable, spectrum:water_meats, naturalist:bear_tempt_items, c:cooked_fish, c:foods, minecraft:fishes"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon_from_campfire_cooking","forge:cooked_fishes, dynamiccrosshair:usable, spectrum:water_meats, naturalist:bear_tempt_items, c:cooked_fish, c:foods, minecraft:fishes"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon_from_smoking","forge:cooked_fishes, dynamiccrosshair:usable, spectrum:water_meats, naturalist:bear_tempt_items, c:cooked_fish, c:foods, minecraft:fishes"
"Minecraft","minecraft:cookie",940,"Cookie","minecraft:cookie","supplementaries:cookies, c:foods, dynamiccrosshair:usable"
"Minecraft","minecraft:copper_block",75,"Block of Copper","minecraft:copper_block","c:storage_blocks, c:copper_blocks"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_copper_ore","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_deepslate_copper_ore","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_raw_copper","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_copper_ore","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_deepslate_copper_ore","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_raw_copper","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_waxed_copper_block","c:ingots, c:ingots/copper, c:copper_ingots, minecraft:trim_materials, balm:ingots"
"Minecraft","minecraft:cracked_deepslate_bricks",325,"Cracked Deepslate Bricks","minecraft:cracked_deepslate_bricks",""
"Minecraft","minecraft:cracked_deepslate_tiles",327,"Cracked Deepslate Tiles","minecraft:cracked_deepslate_tiles",""
"Minecraft","minecraft:cracked_nether_bricks",345,"Cracked Nether Bricks","minecraft:cracked_nether_bricks",""
"Minecraft","minecraft:cracked_polished_blackstone_bricks",1188,"Cracked Polished Blackstone Bricks","minecraft:cracked_polished_blackstone_bricks",""
"Minecraft","minecraft:cracked_stone_bricks",320,"Cracked Stone Bricks","minecraft:cracked_stone_bricks","minecraft:stone_bricks"
"Minecraft","minecraft:crafting_table",278,"Crafting Table","minecraft:crafting_table",""
"Minecraft","minecraft:creeper_banner_pattern",1147,"Banner Pattern","minecraft:creeper_banner_pattern",""
"Minecraft","minecraft:crimson_button",671,"Crimson Button","minecraft:crimson_button","minecraft:buttons, minecraft:non_flammable_wood, minecraft:wooden_buttons"
"Minecraft","minecraft:crimson_door",698,"Crimson Door","minecraft:crimson_door","minecraft:wooden_doors, minecraft:doors, minecraft:non_flammable_wood"
"Minecraft","minecraft:crimson_fence",298,"Crimson Fence","minecraft:crimson_fence","spectrum:no_cinderhearth_doubling, minecraft:fences, minecraft:wooden_fences, c:fences, minecraft:non_flammable_wood, c:wooden_fences"
"Minecraft","minecraft:crimson_fence_gate",721,"Crimson Fence Gate","minecraft:crimson_fence_gate","minecraft:non_flammable_wood, minecraft:fence_gates, c:wooden_fence_gates, c:fence_gates"
"Minecraft","minecraft:crimson_hanging_sign",866,"Crimson Hanging Sign","minecraft:crimson_hanging_sign","minecraft:hanging_signs, minecraft:non_flammable_wood"
"Minecraft","minecraft:crimson_hyphae",152,"Crimson Hyphae","minecraft:crimson_hyphae","minecraft:logs, minecraft:non_flammable_wood, minecraft:crimson_stems, minecraft:completes_find_tree_tutorial"
"Minecraft","minecraft:crimson_planks",32,"Crimson Planks","minecraft:crimson_planks","minecraft:planks, minecraft:non_flammable_wood"
"Minecraft","minecraft:crimson_pressure_plate",686,"Crimson Pressure Plate","minecraft:crimson_pressure_plate","minecraft:wooden_pressure_plates, minecraft:non_flammable_wood"
"Minecraft","minecraft:crimson_sign",855,"Crimson Sign","minecraft:crimson_sign","minecraft:signs, minecraft:non_flammable_wood"
"Minecraft","minecraft:crimson_slab",240,"Crimson Slab","minecraft:crimson_slab","minecraft:wooden_slabs, minecraft:non_flammable_wood, minecraft:slabs, spectrum:no_cinderhearth_doubling"
"Minecraft","minecraft:crimson_stairs",371,"Crimson Stairs","minecraft:crimson_stairs","spectrum:no_cinderhearth_doubling, minecraft:non_flammable_wood, minecraft:stairs, minecraft:wooden_stairs"
"Minecraft","minecraft:crimson_trapdoor",710,"Crimson Trapdoor","minecraft:crimson_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors, minecraft:non_flammable_wood"
"Minecraft","minecraft:crossbow",1143,"Crossbow","minecraft:crossbow","dynamiccrosshair:ranged_weapons, bookshelf:crossbows, bookshelf:bows, companion:ranged_weapon, c:tools, c:bows, c:crossbows"
"Minecraft","minecraft:cut_copper",82,"Cut Copper","minecraft:cut_copper",""
"Minecraft","minecraft:cut_copper",82,"Cut Copper","minecraft:cut_copper_from_copper_block_stonecutting",""
"Minecraft","minecraft:cut_copper_slab",90,"Cut Copper Slab","minecraft:cut_copper_slab","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:cut_copper_slab",90,"Cut Copper Slab","minecraft:cut_copper_slab_from_copper_block_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:cut_copper_slab",90,"Cut Copper Slab","minecraft:cut_copper_slab_from_cut_copper_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:cut_copper_stairs",86,"Cut Copper Stairs","minecraft:cut_copper_stairs","spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Minecraft","minecraft:cut_copper_stairs",86,"Cut Copper Stairs","minecraft:cut_copper_stairs_from_copper_block_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Minecraft","minecraft:cut_copper_stairs",86,"Cut Copper Stairs","minecraft:cut_copper_stairs_from_cut_copper_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Minecraft","minecraft:cut_red_sandstone",490,"Cut Red Sandstone","minecraft:cut_red_sandstone","c:sandstone, c:red_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:cut_red_sandstone",490,"Cut Red Sandstone","minecraft:cut_red_sandstone_from_red_sandstone_stonecutting","c:sandstone, c:red_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:cut_red_sandstone_slab",254,"Cut Red Sandstone Slab","minecraft:cut_red_sandstone_slab","c:red_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cut_red_sandstone_slab",254,"Cut Red Sandstone Slab","minecraft:cut_red_sandstone_slab_from_cut_red_sandstone_stonecutting","c:red_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cut_red_sandstone_slab",254,"Cut Red Sandstone Slab","minecraft:cut_red_sandstone_slab_from_red_sandstone_stonecutting","c:red_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cut_sandstone",171,"Cut Sandstone","minecraft:cut_sandstone","c:uncolored_sandstone_blocks, c:sandstone, c:sandstone_blocks"
"Minecraft","minecraft:cut_sandstone",171,"Cut Sandstone","minecraft:cut_sandstone_from_sandstone_stonecutting","c:uncolored_sandstone_blocks, c:sandstone, c:sandstone_blocks"
"Minecraft","minecraft:cut_sandstone_slab",245,"Cut Sandstone Slab","minecraft:cut_sandstone_slab","c:uncolored_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cut_sandstone_slab",245,"Cut Sandstone Slab","minecraft:cut_sandstone_slab_from_cut_sandstone_stonecutting","c:uncolored_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cut_sandstone_slab",245,"Cut Sandstone Slab","minecraft:cut_sandstone_slab_from_sandstone_stonecutting","c:uncolored_sandstone_slabs, spectrum:no_cinderhearth_doubling, minecraft:slabs, c:sandstone_slabs"
"Minecraft","minecraft:cyan_banner",1096,"Cyan Banner","minecraft:cyan_banner","minecraft:banners"
"Minecraft","minecraft:cyan_bed",933,"Cyan Bed","minecraft:cyan_bed","minecraft:beds"
"Minecraft","minecraft:cyan_bed",933,"Cyan Bed","minecraft:dye_cyan_bed","minecraft:beds"
"Minecraft","minecraft:cyan_candle",1200,"Cyan Candle","minecraft:cyan_candle","minecraft:candles"
"Minecraft","minecraft:cyan_carpet",433,"Cyan Carpet","minecraft:cyan_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:cyan_carpet",433,"Cyan Carpet","minecraft:dye_cyan_carpet","minecraft:wool_carpets, minecraft:dampens_vibrations"
"Minecraft","minecraft:cyan_concrete_powder",558,"Cyan Concrete Powder","minecraft:cyan_concrete_powder","supplementaries:concrete_powders"
"Minecraft","minecraft:cyan_dye",913,"Cyan Dye","minecraft:cyan_dye","spectrum:dyes, balm:dyes, minecraft:dyes, exposure:cyan_printing_dyes, c:cyan_dyes, supplementaries:blackboard_cyan, balm:cyan_dyes, c:dyes"
"Minecraft","minecraft:cyan_dye",913,"Cyan Dye","minecraft:cyan_dye_from_pitcher_plant","spectrum:dyes, balm:dyes, minecraft:dyes, exposure:cyan_printing_dyes, c:cyan_dyes, supplementaries:blackboard_cyan, balm:cyan_dyes, c:dyes"
"Minecraft","minecraft:cyan_glazed_terracotta",526,"Cyan Glazed Terracotta","minecraft:cyan_glazed_terracotta",""
"Minecraft","minecraft:cyan_stained_glass",458,"Cyan Stained Glass","minecraft:cyan_stained_glass","c:silica_glass, c:cyan_glass, c:stained_glass, c:glass_blocks"
"Minecraft","minecraft:cyan_stained_glass_pane",474,"Cyan Stained Glass Pane","minecraft:cyan_stained_glass_pane","c:stained_glass_panes, exposure:filters, c:glass_panes, c:cyan_glass_panes"
"Minecraft","minecraft:cyan_stained_glass_pane",474,"Cyan Stained Glass Pane","minecraft:cyan_stained_glass_pane_from_glass_pane","c:stained_glass_panes, exposure:filters, c:glass_panes, c:cyan_glass_panes"
"Minecraft","minecraft:cyan_terracotta",414,"Cyan Terracotta","minecraft:cyan_terracotta","minecraft:terracotta"
"Minecraft","minecraft:cyan_wool",189,"Cyan Wool","minecraft:dye_cyan_wool","minecraft:wool, minecraft:dampens_vibrations"
"Minecraft","minecraft:dark_oak_boat",748,"Dark Oak Boat","minecraft:dark_oak_boat","minecraft:boats, dynamiccrosshair:blocks"
"Minecraft","minecraft:dark_oak_button",668,"Dark Oak Button","minecraft:dark_oak_button","minecraft:buttons, minecraft:wooden_buttons"
"Minecraft","minecraft:dark_oak_chest_boat",749,"Dark Oak Boat with Chest","minecraft:dark_oak_chest_boat","minecraft:chest_boats, dynamiccrosshair:blocks, minecraft:boats"
"Minecraft","minecraft:dark_oak_door",695,"Dark Oak Door","minecraft:dark_oak_door","minecraft:wooden_doors, minecraft:doors"
"Minecraft","minecraft:dark_oak_fence",295,"Dark Oak Fence","minecraft:dark_oak_fence","spectrum:no_cinderhearth_doubling, c:fences, minecraft:wooden_fences, c:wooden_fences, minecraft:fences"
"Minecraft","minecraft:dark_oak_fence_gate",718,"Dark Oak Fence Gate","minecraft:dark_oak_fence_gate","c:wooden_fence_gates, minecraft:fence_gates, c:fence_gates"
"Minecraft","minecraft:dark_oak_hanging_sign",863,"Dark Oak Hanging Sign","minecraft:dark_oak_hanging_sign","minecraft:hanging_signs"
"Minecraft","minecraft:dark_oak_planks",29,"Dark Oak Planks","minecraft:dark_oak_planks","minecraft:planks"
"Minecraft","minecraft:dark_oak_pressure_plate",683,"Dark Oak Pressure Plate","minecraft:dark_oak_pressure_plate","minecraft:wooden_pressure_plates"
"Minecraft","minecraft:dark_oak_sign",852,"Dark Oak Sign","minecraft:dark_oak_sign","minecraft:signs"
"Minecraft","minecraft:dark_oak_slab",236,"Dark Oak Slab","minecraft:dark_oak_slab","spectrum:no_cinderhearth_doubling, minecraft:wooden_slabs, minecraft:slabs"
"Minecraft","minecraft:dark_oak_stairs",367,"Dark Oak Stairs","minecraft:dark_oak_stairs","spectrum:no_cinderhearth_doubling, minecraft:stairs, minecraft:wooden_stairs"
"Minecraft","minecraft:dark_oak_trapdoor",707,"Dark Oak Trapdoor","minecraft:dark_oak_trapdoor","minecraft:wooden_trapdoors, minecraft:trapdoors"
"Minecraft","minecraft:dark_oak_wood",150,"Dark Oak Wood","minecraft:dark_oak_wood","minecraft:logs_that_burn, minecraft:logs, minecraft:completes_find_tree_tutorial, minecraft:dark_oak_logs"
"Minecraft","minecraft:dark_prismarine",483,"Dark Prismarine","minecraft:dark_prismarine",""
"Minecraft","minecraft:dark_prismarine_slab",258,"Dark Prismarine Slab","minecraft:dark_prismarine_slab","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:dark_prismarine_slab",258,"Dark Prismarine Slab","minecraft:dark_prismarine_slab_from_dark_prismarine_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:dark_prismarine_stairs",486,"Dark Prismarine Stairs","minecraft:dark_prismarine_stairs","spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Minecraft","minecraft:dark_prismarine_stairs",486,"Dark Prismarine Stairs","minecraft:dark_prismarine_stairs_from_dark_prismarine_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:stairs"
"Minecraft","minecraft:daylight_detector",652,"Daylight Detector","minecraft:daylight_detector",""
"Minecraft","minecraft:decorated_pot",266,"Decorated Pot","minecraft:decorated_pot_simple",""
"Minecraft","minecraft:deepslate",8,"Deepslate","minecraft:deepslate","c:ore_bearing_ground/deepslate, c:stones, c:stone, balm:stones, bookshelf:stones"
"Minecraft","minecraft:deepslate_brick_slab",632,"Deepslate Brick Slab","minecraft:deepslate_brick_slab","spectrum:no_cinderhearth_doubling, minecraft:slabs"
"Minecraft","minecraft:deepslate_brick_slab",632,"Deepslate Brick Slab","minecraft:deepslate_brick_slab_from_cobbled_deepslate_stonecutting","spectrum:no_cinderhearth_doubling, minecraft:slabs"
