"Mod name","Registry name","Hardness","Resistance"
"Spectrum","spectrum:redstone_cluster",1.50,1.50
"Spectrum","spectrum:redstone_sand",0.50,0.50
"Spectrum","spectrum:redstone_timer",0.00,0.00
"Spectrum","spectrum:redstone_transceiver",0.00,0.00
"Spectrum","spectrum:resonant_lily",0.00,0.00
"Spectrum","spectrum:restocking_chest",4.00,4.00
"Spectrum","spectrum:rock_crystal",200.00,200.00
"Spectrum","spectrum:rotten_ground",0.50,0.50
"Spectrum","spectrum:ruin",100.00,3600000.00
"Spectrum","spectrum:sacred_soil",0.60,0.60
"Spectrum","spectrum:sag_bubble",0.00,0.00
"Spectrum","spectrum:sag_leaf",0.00,0.00
"Spectrum","spectrum:salmon_head",1.00,1.00
"Spectrum","spectrum:salmon_wall_head",1.00,1.00
"Spectrum","spectrum:sawblade_grass",5.00,7.00
"Spectrum","spectrum:sawblade_holly_bush",0.00,0.00
"Spectrum","spectrum:semi_permeable_glass",0.30,0.30
"Spectrum","spectrum:sender_node",1.50,1.50
"Spectrum","spectrum:shale_clay",5.00,7.00
"Spectrum","spectrum:shale_clay_brick_slab",5.00,7.00
"Spectrum","spectrum:shale_clay_brick_stairs",5.00,7.00
"Spectrum","spectrum:shale_clay_bricks",5.00,7.00
"Spectrum","spectrum:shale_clay_tile_slab",5.00,7.00
"Spectrum","spectrum:shale_clay_tile_stairs",5.00,7.00
"Spectrum","spectrum:shale_clay_tiles",5.00,7.00
"Spectrum","spectrum:sheep_head",1.00,1.00
"Spectrum","spectrum:sheep_idol",3.00,3.00
"Spectrum","spectrum:sheep_wall_head",1.00,1.00
"Spectrum","spectrum:shimmel",5.00,7.00
"Spectrum","spectrum:shimmering_preservation_bricks",-1.00,3600000.00
"Spectrum","spectrum:shimmerstone_block",2.00,2.00
"Spectrum","spectrum:shimmerstone_ore",3.00,3.00
"Spectrum","spectrum:shulker_black_head",1.00,1.00
"Spectrum","spectrum:shulker_black_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_blue_head",1.00,1.00
"Spectrum","spectrum:shulker_blue_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_brown_head",1.00,1.00
"Spectrum","spectrum:shulker_brown_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_cyan_head",1.00,1.00
"Spectrum","spectrum:shulker_cyan_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_gray_head",1.00,1.00
"Spectrum","spectrum:shulker_gray_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_green_head",1.00,1.00
"Spectrum","spectrum:shulker_green_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_head",1.00,1.00
"Spectrum","spectrum:shulker_idol",3.00,3.00
"Spectrum","spectrum:shulker_light_blue_head",1.00,1.00
"Spectrum","spectrum:shulker_light_blue_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_light_gray_head",1.00,1.00
"Spectrum","spectrum:shulker_light_gray_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_lime_head",1.00,1.00
"Spectrum","spectrum:shulker_lime_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_magenta_head",1.00,1.00
"Spectrum","spectrum:shulker_magenta_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_orange_head",1.00,1.00
"Spectrum","spectrum:shulker_orange_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_pink_head",1.00,1.00
"Spectrum","spectrum:shulker_pink_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_purple_head",1.00,1.00
"Spectrum","spectrum:shulker_purple_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_red_head",1.00,1.00
"Spectrum","spectrum:shulker_red_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_white_head",1.00,1.00
"Spectrum","spectrum:shulker_white_wall_head",1.00,1.00
"Spectrum","spectrum:shulker_yellow_head",1.00,1.00
"Spectrum","spectrum:shulker_yellow_wall_head",1.00,1.00
"Spectrum","spectrum:silverfish_head",1.00,1.00
"Spectrum","spectrum:silverfish_idol",3.00,3.00
"Spectrum","spectrum:silverfish_wall_head",1.00,1.00
"Spectrum","spectrum:skeleton_horse_head",1.00,1.00
"Spectrum","spectrum:skeleton_horse_wall_head",1.00,1.00
"Spectrum","spectrum:skeleton_idol",3.00,3.00
"Spectrum","spectrum:slate_noxcap_block",4.00,4.00
"Spectrum","spectrum:slate_noxcap_gills",4.00,4.00
"Spectrum","spectrum:slate_noxcap_hyphae",4.00,4.00
"Spectrum","spectrum:slate_noxcap_stem",4.00,4.00
"Spectrum","spectrum:slate_noxshroom",0.00,0.00
"Spectrum","spectrum:slate_noxwood_amphora",4.00,4.00
"Spectrum","spectrum:slate_noxwood_beam",4.00,4.00
"Spectrum","spectrum:slate_noxwood_button",4.00,4.00
"Spectrum","spectrum:slate_noxwood_door",4.00,4.00
"Spectrum","spectrum:slate_noxwood_fence",4.00,4.00
"Spectrum","spectrum:slate_noxwood_fence_gate",4.00,4.00
"Spectrum","spectrum:slate_noxwood_lamp",3.50,3.50
"Spectrum","spectrum:slate_noxwood_lantern",4.00,4.00
"Spectrum","spectrum:slate_noxwood_light",4.00,4.00
"Spectrum","spectrum:slate_noxwood_planks",4.00,4.00
"Spectrum","spectrum:slate_noxwood_pressure_plate",4.00,4.00
"Spectrum","spectrum:slate_noxwood_slab",4.00,4.00
"Spectrum","spectrum:slate_noxwood_stairs",4.00,4.00
"Spectrum","spectrum:slate_noxwood_trapdoor",4.00,4.00
"Spectrum","spectrum:slime_head",1.00,1.00
"Spectrum","spectrum:slime_idol",3.00,3.00
"Spectrum","spectrum:slime_wall_head",1.00,1.00
"Spectrum","spectrum:slush",5.00,7.00
"Spectrum","spectrum:small_azurite_bud",1.50,1.50
"Spectrum","spectrum:small_bismuth_bud",1.50,1.50
"Spectrum","spectrum:small_black_dragonjag",1.00,1.00
"Spectrum","spectrum:small_bloodstone_bud",1.50,1.50
"Spectrum","spectrum:small_citrine_bud",1.50,1.50
"Spectrum","spectrum:small_coal_bud",1.50,1.50
"Spectrum","spectrum:small_copper_bud",1.50,1.50
"Spectrum","spectrum:small_diamond_bud",1.50,1.50
"Spectrum","spectrum:small_echo_bud",1.50,1.50
"Spectrum","spectrum:small_emerald_bud",1.50,1.50
"Spectrum","spectrum:small_glowstone_bud",1.50,1.50
"Spectrum","spectrum:small_gold_bud",1.50,1.50
"Spectrum","spectrum:small_iron_bud",1.50,1.50
"Spectrum","spectrum:small_lapis_bud",1.50,1.50
"Spectrum","spectrum:small_malachite_bud",1.50,1.50
"Spectrum","spectrum:small_moonstone_bud",1.50,1.50
"Spectrum","spectrum:small_netherite_scrap_bud",1.50,1.50
"Spectrum","spectrum:small_onyx_bud",1.50,1.50
"Spectrum","spectrum:small_pink_dragonjag",1.00,1.00
"Spectrum","spectrum:small_prismarine_bud",1.50,1.50
"Spectrum","spectrum:small_purple_dragonjag",1.00,1.00
"Spectrum","spectrum:small_quartz_bud",1.50,1.50
"Spectrum","spectrum:small_red_dragonjag",1.00,1.00
"Spectrum","spectrum:small_redstone_bud",1.50,1.50
"Spectrum","spectrum:small_sag_bubble",0.00,0.00
"Spectrum","spectrum:small_topaz_bud",1.50,1.50
"Spectrum","spectrum:small_yellow_dragonjag",1.00,1.00
"Spectrum","spectrum:smooth_basalt_slab",1.25,4.20
"Spectrum","spectrum:smooth_basalt_stairs",1.25,4.20
"Spectrum","spectrum:smooth_basalt_wall",1.25,4.20
"Spectrum","spectrum:snapping_ivy",3.00,3.00
"Spectrum","spectrum:sniffer_head",1.00,1.00
"Spectrum","spectrum:sniffer_wall_head",1.00,1.00
"Spectrum","spectrum:snow_golem_head",1.00,1.00
"Spectrum","spectrum:snow_golem_idol",3.00,3.00
"Spectrum","spectrum:snow_golem_wall_head",1.00,1.00
"Spectrum","spectrum:spider_head",1.00,1.00
"Spectrum","spectrum:spider_idol",3.00,3.00
"Spectrum","spectrum:spider_wall_head",1.00,1.00
"Spectrum","spectrum:spirit_instiller",5.00,8.00
"Spectrum","spectrum:spirit_sallow_heart",2.00,2.00
"Spectrum","spectrum:spirit_sallow_leaves",0.20,0.20
"Spectrum","spectrum:spirit_sallow_log",2.00,2.00
"Spectrum","spectrum:spirit_sallow_roots",2.00,2.00
"Spectrum","spectrum:squid_head",1.00,1.00
"Spectrum","spectrum:squid_idol",3.00,3.00
"Spectrum","spectrum:squid_wall_head",1.00,1.00
"Spectrum","spectrum:stardust_block",0.50,0.50
"Spectrum","spectrum:stone_shimmerstone_light",1.00,1.00
"Spectrum","spectrum:storage_node",1.50,1.50
"Spectrum","spectrum:stratine_fragment_block",4.00,6.00
"Spectrum","spectrum:stratine_ore",3.00,3.00
"Spectrum","spectrum:stray_head",1.00,1.00
"Spectrum","spectrum:stray_idol",3.00,3.00
"Spectrum","spectrum:stray_wall_head",1.00,1.00
"Spectrum","spectrum:strider_head",1.00,1.00
"Spectrum","spectrum:strider_idol",3.00,3.00
"Spectrum","spectrum:strider_wall_head",1.00,1.00
"Spectrum","spectrum:stripped_black_log",2.00,2.00
"Spectrum","spectrum:stripped_black_wood",2.00,2.00
"Spectrum","spectrum:stripped_blue_log",2.00,2.00
"Spectrum","spectrum:stripped_blue_wood",2.00,2.00
"Spectrum","spectrum:stripped_brown_log",2.00,2.00
"Spectrum","spectrum:stripped_brown_wood",2.00,2.00
"Spectrum","spectrum:stripped_chestnut_noxcap_hyphae",4.00,4.00
"Spectrum","spectrum:stripped_chestnut_noxcap_stem",4.00,4.00
"Spectrum","spectrum:stripped_cyan_log",2.00,2.00
"Spectrum","spectrum:stripped_cyan_wood",2.00,2.00
"Spectrum","spectrum:stripped_ebony_noxcap_hyphae",4.00,4.00
"Spectrum","spectrum:stripped_ebony_noxcap_stem",4.00,4.00
"Spectrum","spectrum:stripped_gray_log",2.00,2.00
"Spectrum","spectrum:stripped_gray_wood",2.00,2.00
"Spectrum","spectrum:stripped_green_log",2.00,2.00
"Spectrum","spectrum:stripped_green_wood",2.00,2.00
"Spectrum","spectrum:stripped_ivory_noxcap_hyphae",4.00,4.00
"Spectrum","spectrum:stripped_ivory_noxcap_stem",4.00,4.00
"Spectrum","spectrum:stripped_light_blue_log",2.00,2.00
"Spectrum","spectrum:stripped_light_blue_wood",2.00,2.00
"Spectrum","spectrum:stripped_light_gray_log",2.00,2.00
"Spectrum","spectrum:stripped_light_gray_wood",2.00,2.00
"Spectrum","spectrum:stripped_lime_log",2.00,2.00
"Spectrum","spectrum:stripped_lime_wood",2.00,2.00
"Spectrum","spectrum:stripped_magenta_log",2.00,2.00
"Spectrum","spectrum:stripped_magenta_wood",2.00,2.00
"Spectrum","spectrum:stripped_orange_log",2.00,2.00
"Spectrum","spectrum:stripped_orange_wood",2.00,2.00
"Spectrum","spectrum:stripped_pink_log",2.00,2.00
"Spectrum","spectrum:stripped_pink_wood",2.00,2.00
"Spectrum","spectrum:stripped_purple_log",2.00,2.00
"Spectrum","spectrum:stripped_purple_wood",2.00,2.00
"Spectrum","spectrum:stripped_red_log",2.00,2.00
"Spectrum","spectrum:stripped_red_wood",2.00,2.00
"Spectrum","spectrum:stripped_slate_noxcap_hyphae",4.00,4.00
"Spectrum","spectrum:stripped_slate_noxcap_stem",4.00,4.00
"Spectrum","spectrum:stripped_weeping_gala_log",30.00,30.00
"Spectrum","spectrum:stripped_weeping_gala_wood",30.00,30.00
"Spectrum","spectrum:stripped_white_log",2.00,2.00
"Spectrum","spectrum:stripped_white_wood",2.00,2.00
"Spectrum","spectrum:stripped_yellow_log",2.00,2.00
"Spectrum","spectrum:stripped_yellow_wood",2.00,2.00
"Spectrum","spectrum:stuck_storm_stone",0.00,0.00
"Spectrum","spectrum:sugar_stick",0.50,1.50
"Spectrum","spectrum:sweet_pea",0.00,0.00
"Spectrum","spectrum:tadpole_head",1.00,1.00
"Spectrum","spectrum:tadpole_wall_head",1.00,1.00
"Spectrum","spectrum:tall_black_dragonjag",1.00,1.00
"Spectrum","spectrum:tall_pink_dragonjag",1.00,1.00
"Spectrum","spectrum:tall_purple_dragonjag",1.00,1.00
"Spectrum","spectrum:tall_red_dragonjag",1.00,1.00
"Spectrum","spectrum:tall_yellow_dragonjag",1.00,1.00
"Spectrum","spectrum:threat_conflux",0.00,0.00
"Spectrum","spectrum:tilled_shale_clay",5.00,7.00
"Spectrum","spectrum:tilled_slush",5.00,7.00
"Spectrum","spectrum:tinted_preservation_glass",-1.00,3600000.00
"Spectrum","spectrum:tinted_semi_permeable_glass",0.30,0.30
"Spectrum","spectrum:titration_barrel",2.00,3.00
"Spectrum","spectrum:topaz_basalt_lamp",2.00,5.00
"Spectrum","spectrum:topaz_block",1.50,1.50
"Spectrum","spectrum:topaz_calcite_lamp",2.00,5.00
"Spectrum","spectrum:topaz_chime",1.00,1.50
"Spectrum","spectrum:topaz_chiseled_basalt",2.00,5.00
"Spectrum","spectrum:topaz_chiseled_calcite",2.00,5.00
"Spectrum","spectrum:topaz_cluster",1.50,1.50
"Spectrum","spectrum:topaz_decostone",1.50,1.50
"Spectrum","spectrum:topaz_glass",0.30,0.30
"Spectrum","spectrum:topaz_glass_pane",0.30,0.30
"Spectrum","spectrum:topaz_ore",3.00,3.00
"Spectrum","spectrum:topaz_powder_block",0.50,0.50
"Spectrum","spectrum:topaz_semi_permeable_glass",0.30,0.30
"Spectrum","spectrum:topaz_storage_block",5.00,6.00
"Spectrum","spectrum:topaz_sugar_stick",0.50,1.50
"Spectrum","spectrum:tropical_fish_head",1.00,1.00
"Spectrum","spectrum:tropical_fish_wall_head",1.00,1.00
"Spectrum","spectrum:turtle_head",1.00,1.00
"Spectrum","spectrum:turtle_idol",3.00,3.00
"Spectrum","spectrum:turtle_wall_head",1.00,1.00
"Spectrum","spectrum:universe_spyhole",1.50,1.50
"Spectrum","spectrum:upgrade_efficiency",2.00,5.00
"Spectrum","spectrum:upgrade_efficiency2",2.00,5.00
"Spectrum","spectrum:upgrade_experience",2.00,5.00
"Spectrum","spectrum:upgrade_experience2",2.00,5.00
"Spectrum","spectrum:upgrade_speed",2.00,5.00
"Spectrum","spectrum:upgrade_speed2",2.00,5.00
"Spectrum","spectrum:upgrade_speed3",2.00,5.00
"Spectrum","spectrum:upgrade_yield",2.00,5.00
"Spectrum","spectrum:upgrade_yield2",2.00,5.00
"Spectrum","spectrum:varia_sprout",0.00,0.00
"Spectrum","spectrum:vegetal_block",2.00,2.00
"Spectrum","spectrum:vex_head",1.00,1.00
"Spectrum","spectrum:vex_wall_head",1.00,1.00
"Spectrum","spectrum:villager_head",1.00,1.00
"Spectrum","spectrum:villager_wall_head",1.00,1.00
"Spectrum","spectrum:vindicator_head",1.00,1.00
"Spectrum","spectrum:vindicator_wall_head",1.00,1.00
"Spectrum","spectrum:wand_light",0.00,0.00
"Spectrum","spectrum:wandering_trader_head",1.00,1.00
"Spectrum","spectrum:wandering_trader_wall_head",1.00,1.00
"Spectrum","spectrum:warden_head",1.00,1.00
"Spectrum","spectrum:warden_wall_head",1.00,1.00
"Spectrum","spectrum:waxed_hummingstone",5.00,100.00
"Spectrum","spectrum:weather_detector",0.20,0.20
"Spectrum","spectrum:weathered_polished_shale_clay",5.00,7.00
"Spectrum","spectrum:weathered_polished_shale_clay_slab",5.00,7.00
"Spectrum","spectrum:weathered_polished_shale_clay_stairs",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_brick_slab",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_brick_stairs",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_bricks",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_tile_slab",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_tile_stairs",5.00,7.00
"Spectrum","spectrum:weathered_shale_clay_tiles",5.00,7.00
"Spectrum","spectrum:weeping_gala_amphora",30.00,30.00
"Spectrum","spectrum:weeping_gala_barrel",30.00,30.00
"Spectrum","spectrum:weeping_gala_button",0.50,0.50
"Spectrum","spectrum:weeping_gala_door",30.00,30.00
"Spectrum","spectrum:weeping_gala_fence",30.00,30.00
"Spectrum","spectrum:weeping_gala_fence_gate",30.00,30.00
"Spectrum","spectrum:weeping_gala_fronds",0.20,0.20
"Spectrum","spectrum:weeping_gala_fronds_plant",0.20,0.20
"Spectrum","spectrum:weeping_gala_lamp",30.00,30.00
"Spectrum","spectrum:weeping_gala_lantern",30.00,30.00
"Spectrum","spectrum:weeping_gala_leaves",0.20,0.20
"Spectrum","spectrum:weeping_gala_light",30.00,30.00
"Spectrum","spectrum:weeping_gala_log",30.00,30.00
"Spectrum","spectrum:weeping_gala_pillar",30.00,30.00
"Spectrum","spectrum:weeping_gala_planks",30.00,30.00
"Spectrum","spectrum:weeping_gala_pressure_plate",30.00,30.00
"Spectrum","spectrum:weeping_gala_slab",30.00,30.00
"Spectrum","spectrum:weeping_gala_sprig",0.00,0.00
"Spectrum","spectrum:weeping_gala_stairs",30.00,30.00
"Spectrum","spectrum:weeping_gala_trapdoor",30.00,30.00
"Spectrum","spectrum:weeping_gala_wood",30.00,30.00
"Spectrum","spectrum:wet_lava_sponge",0.60,0.60
"Spectrum","spectrum:white_block",1.00,1.00
"Spectrum","spectrum:white_button",0.50,0.50
"Spectrum","spectrum:white_chiseled_preservation_stone",-1.00,3600000.00
"Spectrum","spectrum:white_fence",2.00,3.00
"Spectrum","spectrum:white_fence_gate",2.00,3.00
"Spectrum","spectrum:white_glowblock",2.50,2.50
"Spectrum","spectrum:white_lamp",0.30,0.30
"Spectrum","spectrum:white_leaves",0.20,0.20
"Spectrum","spectrum:white_log",2.00,2.00
"Spectrum","spectrum:white_planks",2.00,3.00
"Spectrum","spectrum:white_pressure_plate",0.50,0.50
"Spectrum","spectrum:white_sapling",0.00,0.00
"Spectrum","spectrum:white_slab",2.00,3.00
"Spectrum","spectrum:white_spirit_sallow_vines_body",0.00,0.00
"Spectrum","spectrum:white_spirit_sallow_vines_head",0.00,0.00
"Spectrum","spectrum:white_spore_blossom",0.00,0.00
"Spectrum","spectrum:white_stairs",2.00,3.00
"Spectrum","spectrum:white_wood",2.00,2.00
"Spectrum","spectrum:witch_head",1.00,1.00
"Spectrum","spectrum:witch_idol",3.00,3.00
"Spectrum","spectrum:witch_wall_head",1.00,1.00
"Spectrum","spectrum:wither_head",1.00,1.00
"Spectrum","spectrum:wither_idol",3.00,3.00
"Spectrum","spectrum:wither_skeleton_idol",3.00,3.00
"Spectrum","spectrum:wither_wall_head",1.00,1.00
"Spectrum","spectrum:wolf_head",1.00,1.00
"Spectrum","spectrum:wolf_wall_head",1.00,1.00
"Spectrum","spectrum:yellow_block",1.00,1.00
"Spectrum","spectrum:yellow_button",0.50,0.50
"Spectrum","spectrum:yellow_chiseled_preservation_stone",-1.00,3600000.00
"Spectrum","spectrum:yellow_fence",2.00,3.00
"Spectrum","spectrum:yellow_fence_gate",2.00,3.00
"Spectrum","spectrum:yellow_glowblock",2.50,2.50
"Spectrum","spectrum:yellow_lamp",0.30,0.30
"Spectrum","spectrum:yellow_leaves",0.20,0.20
"Spectrum","spectrum:yellow_log",2.00,2.00
"Spectrum","spectrum:yellow_planks",2.00,3.00
"Spectrum","spectrum:yellow_pressure_plate",0.50,0.50
"Spectrum","spectrum:yellow_sapling",0.00,0.00
"Spectrum","spectrum:yellow_slab",2.00,3.00
"Spectrum","spectrum:yellow_spirit_sallow_vines_body",0.00,0.00
"Spectrum","spectrum:yellow_spirit_sallow_vines_head",0.00,0.00
"Spectrum","spectrum:yellow_spore_blossom",0.00,0.00
"Spectrum","spectrum:yellow_stairs",2.00,3.00
"Spectrum","spectrum:yellow_wood",2.00,2.00
"Spectrum","spectrum:zoglin_head",1.00,1.00
"Spectrum","spectrum:zoglin_wall_head",1.00,1.00
"Spectrum","spectrum:zombie_horse_head",1.00,1.00
"Spectrum","spectrum:zombie_horse_wall_head",1.00,1.00
"Spectrum","spectrum:zombie_idol",3.00,3.00
"Spectrum","spectrum:zombie_villager_head",1.00,1.00
"Spectrum","spectrum:zombie_villager_wall_head",1.00,1.00
"Spectrum","spectrum:zombified_piglin_head",1.00,1.00
"Spectrum","spectrum:zombified_piglin_wall_head",1.00,1.00
"Unknown","archeologyplus:crumbling_red_sandstone",0.60,0.60
"Unknown","archeologyplus:crumbling_sandstone",0.60,0.60
"Unknown","archeologyplus:loot_pot",0.00,0.00
"Unknown","archeologyplus:red_sandstone_hieroglyphs",2.00,6.00
"Unknown","archeologyplus:sandstone_hieroglyphs",2.00,6.00
"Unknown","archeologyplus:suspicious_dirt",0.50,0.50
"Unknown","archeologyplus:suspicious_red_sand",0.50,0.50
"Unknown","archeologyplus:suspicious_soul_sand",0.50,0.50
"Unknown","chalk:black_chalk_mark",0.00,0.00
"Unknown","chalk:black_glow_chalk_mark",0.00,0.00
"Unknown","chalk:blue_chalk_mark",0.00,0.00
"Unknown","chalk:blue_glow_chalk_mark",0.00,0.00
"Unknown","chalk:brown_chalk_mark",0.00,0.00
"Unknown","chalk:brown_glow_chalk_mark",0.00,0.00
"Unknown","chalk:chalk_mark",0.00,0.00
"Unknown","chalk:cyan_chalk_mark",0.00,0.00
"Unknown","chalk:cyan_glow_chalk_mark",0.00,0.00
"Unknown","chalk:glow_chalk_mark",0.00,0.00
"Unknown","chalk:gray_chalk_mark",0.00,0.00
"Unknown","chalk:gray_glow_chalk_mark",0.00,0.00
"Unknown","chalk:green_chalk_mark",0.00,0.00
"Unknown","chalk:green_glow_chalk_mark",0.00,0.00
"Unknown","chalk:light_blue_chalk_mark",0.00,0.00
"Unknown","chalk:light_blue_glow_chalk_mark",0.00,0.00
"Unknown","chalk:light_gray_chalk_mark",0.00,0.00
"Unknown","chalk:light_gray_glow_chalk_mark",0.00,0.00
"Unknown","chalk:lime_chalk_mark",0.00,0.00
"Unknown","chalk:lime_glow_chalk_mark",0.00,0.00
"Unknown","chalk:magenta_chalk_mark",0.00,0.00
"Unknown","chalk:magenta_glow_chalk_mark",0.00,0.00
"Unknown","chalk:orange_chalk_mark",0.00,0.00
"Unknown","chalk:orange_glow_chalk_mark",0.00,0.00
"Unknown","chalk:pink_chalk_mark",0.00,0.00
"Unknown","chalk:pink_glow_chalk_mark",0.00,0.00
"Unknown","chalk:purple_chalk_mark",0.00,0.00
"Unknown","chalk:purple_glow_chalk_mark",0.00,0.00
"Unknown","chalk:red_chalk_mark",0.00,0.00
"Unknown","chalk:red_glow_chalk_mark",0.00,0.00
"Unknown","chalk:yellow_chalk_mark",0.00,0.00
"Unknown","chalk:yellow_glow_chalk_mark",0.00,0.00
"Unknown","comforts:hammock_black",0.10,0.10
"Unknown","comforts:hammock_blue",0.10,0.10
"Unknown","comforts:hammock_brown",0.10,0.10
"Unknown","comforts:hammock_cyan",0.10,0.10
"Unknown","comforts:hammock_gray",0.10,0.10
"Unknown","comforts:hammock_green",0.10,0.10
"Unknown","comforts:hammock_light_blue",0.10,0.10
"Unknown","comforts:hammock_light_gray",0.10,0.10
"Unknown","comforts:hammock_lime",0.10,0.10
"Unknown","comforts:hammock_magenta",0.10,0.10
"Unknown","comforts:hammock_orange",0.10,0.10
"Unknown","comforts:hammock_pink",0.10,0.10
"Unknown","comforts:hammock_purple",0.10,0.10
"Unknown","comforts:hammock_red",0.10,0.10
"Unknown","comforts:hammock_white",0.10,0.10
"Unknown","comforts:hammock_yellow",0.10,0.10
"Unknown","comforts:rope_and_nail",0.20,0.20
"Unknown","comforts:sleeping_bag_black",0.10,0.10
"Unknown","comforts:sleeping_bag_blue",0.10,0.10
"Unknown","comforts:sleeping_bag_brown",0.10,0.10
"Unknown","comforts:sleeping_bag_cyan",0.10,0.10
"Unknown","comforts:sleeping_bag_gray",0.10,0.10
"Unknown","comforts:sleeping_bag_green",0.10,0.10
"Unknown","comforts:sleeping_bag_light_blue",0.10,0.10
"Unknown","comforts:sleeping_bag_light_gray",0.10,0.10
"Unknown","comforts:sleeping_bag_lime",0.10,0.10
"Unknown","comforts:sleeping_bag_magenta",0.10,0.10
"Unknown","comforts:sleeping_bag_orange",0.10,0.10
"Unknown","comforts:sleeping_bag_pink",0.10,0.10
"Unknown","comforts:sleeping_bag_purple",0.10,0.10
"Unknown","comforts:sleeping_bag_red",0.10,0.10
"Unknown","comforts:sleeping_bag_white",0.10,0.10
"Unknown","comforts:sleeping_bag_yellow",0.10,0.10
"Unknown","creeperoverhaul:potted_tiny_cactus",0.00,0.00
"Unknown","creeperoverhaul:tiny_cactus",0.40,0.40
"Unknown","ecologics:azalea_button",0.50,0.50
"Unknown","ecologics:azalea_door",3.00,3.00
"Unknown","ecologics:azalea_fence",2.00,3.00
"Unknown","ecologics:azalea_fence_gate",2.00,3.00
"Unknown","ecologics:azalea_flower",0.00,0.00
"Unknown","ecologics:azalea_hanging_sign",1.00,1.00
"Unknown","ecologics:azalea_log",2.00,2.00
"Unknown","ecologics:azalea_planks",2.00,3.00
"Unknown","ecologics:azalea_pressure_plate",0.50,0.50
"Unknown","ecologics:azalea_sign",1.00,1.00
"Unknown","ecologics:azalea_slab",2.00,3.00
"Unknown","ecologics:azalea_stairs",2.00,3.00
"Unknown","ecologics:azalea_trapdoor",3.00,3.00
"Unknown","ecologics:azalea_wall_hanging_sign",1.00,1.00
"Unknown","ecologics:azalea_wall_sign",1.00,1.00
"Unknown","ecologics:azalea_wood",2.00,2.00
"Unknown","ecologics:coconut",2.00,3.00
"Unknown","ecologics:coconut_button",0.50,0.50
"Unknown","ecologics:coconut_door",3.00,3.00
"Unknown","ecologics:coconut_fence",2.00,3.00
"Unknown","ecologics:coconut_fence_gate",2.00,3.00
"Unknown","ecologics:coconut_hanging_sign",1.00,1.00
"Unknown","ecologics:coconut_leaves",0.20,0.20
"Unknown","ecologics:coconut_log",2.00,2.00
"Unknown","ecologics:coconut_planks",2.00,3.00
"Unknown","ecologics:coconut_pressure_plate",0.50,0.50
"Unknown","ecologics:coconut_seedling",0.00,0.00
"Unknown","ecologics:coconut_sign",1.00,1.00
"Unknown","ecologics:coconut_slab",2.00,3.00
"Unknown","ecologics:coconut_stairs",2.00,3.00
"Unknown","ecologics:coconut_trapdoor",3.00,3.00
"Unknown","ecologics:coconut_wall_hanging_sign",1.00,1.00
"Unknown","ecologics:coconut_wall_sign",1.00,1.00
"Unknown","ecologics:coconut_wood",2.00,2.00
"Unknown","ecologics:flowering_azalea_door",3.00,3.00
"Unknown","ecologics:flowering_azalea_fence",2.00,3.00
"Unknown","ecologics:flowering_azalea_fence_gate",2.00,3.00
"Unknown","ecologics:flowering_azalea_hanging_sign",1.00,1.00
"Unknown","ecologics:flowering_azalea_log",2.00,2.00
"Unknown","ecologics:flowering_azalea_planks",2.00,3.00
"Unknown","ecologics:flowering_azalea_sign",1.00,1.00
"Unknown","ecologics:flowering_azalea_slab",2.00,3.00
"Unknown","ecologics:flowering_azalea_stairs",2.00,3.00
"Unknown","ecologics:flowering_azalea_trapdoor",3.00,3.00
"Unknown","ecologics:flowering_azalea_wall_hanging_sign",1.00,1.00
"Unknown","ecologics:flowering_azalea_wall_sign",1.00,1.00
"Unknown","ecologics:flowering_azalea_wood",2.00,2.00
"Unknown","ecologics:hanging_coconut",2.00,3.00
"Unknown","ecologics:ice_brick_slab",0.50,0.50
"Unknown","ecologics:ice_brick_stairs",0.50,0.50
"Unknown","ecologics:ice_brick_wall",0.50,0.50
"Unknown","ecologics:ice_bricks",0.50,0.50
"Unknown","ecologics:moss_layer",0.10,0.10
"Unknown","ecologics:pot",1.00,1.00
"Unknown","ecologics:potted_azalea_flower",0.00,0.00
"Unknown","ecologics:potted_coconut_seedling",0.00,0.00
"Unknown","ecologics:potted_walnut_sapling",0.00,0.00
"Unknown","ecologics:prickly_pear",0.00,0.00
"Unknown","ecologics:sandcastle",0.70,0.70
